,"U1","I1","U2","I2","U3","I3",
"$WaveData"
,-518.04E+00,-15.157E+00,-517.57E+00,-14.306E+00,-0.26E+00,15.433E+00,
,2.57E+00,0.766E+00,3.05E+00,-0.762E+00,2.28E+00,25.712E+00,
,-515.11E+00,-13.694E+00,-515.26E+00,-12.265E+00,-0.42E+00,17.038E+00,
,-513.97E+00,-8.049E+00,-514.06E+00,-7.648E+00,0.62E+00,22.981E+00,
,-518.66E+00,-13.667E+00,-515.36E+00,-13.513E+00,-520.62E+00,19.330E+00,
,2.08E+00,-7.020E+00,2.62E+00,-5.107E+00,0.79E+00,27.369E+00,
,-520.39E+00,-16.124E+00,-518.29E+00,-17.047E+00,-519.74E+00,11.999E+00,
,2.34E+00,-5.962E+00,9.79E+00,-8.226E+00,0.69E+00,25.199E+00,
,-517.00E+00,-10.450E+00,-516.66E+00,-14.599E+00,-0.74E+00,17.345E+00,
,-515.44E+00,-4.492E+00,-515.62E+00,-8.823E+00,0.56E+00,24.550E+00,
,-517.20E+00,-16.159E+00,-516.60E+00,-17.891E+00,-1.13E+00,17.140E+00,
,2.74E+00,-4.051E+00,2.85E+00,-9.990E+00,0.66E+00,23.318E+00,
,-520.23E+00,-10.434E+00,-519.79E+00,-15.795E+00,-1.00E+00,17.023E+00,
,-512.60E+00,-4.213E+00,-511.71E+00,-8.644E+00,0.66E+00,25.592E+00,
,-518.73E+00,-8.498E+00,-520.44E+00,-16.587E+00,-0.65E+00,17.936E+00,
,2.21E+00,-3.259E+00,2.88E+00,-10.658E+00,521.15E+00,26.737E+00,
,-473.08E+00,-9.074E+00,-542.13E+00,-20.225E+00,-0.58E+00,11.789E+00,
,3.49E+00,2.215E+00,2.95E+00,-3.522E+00,523.79E+00,25.706E+00,
,-521.76E+00,-7.299E+00,-523.08E+00,-17.827E+00,-0.52E+00,16.312E+00,
,-511.95E+00,-0.848E+00,-515.85E+00,-9.281E+00,4.43E+00,24.080E+00,
,-521.24E+00,-7.877E+00,-520.83E+00,-20.495E+00,-0.74E+00,14.853E+00,
,2.28E+00,1.121E+00,2.85E+00,-10.768E+00,0.59E+00,26.111E+00,
,-524.76E+00,-8.453E+00,-523.89E+00,-19.472E+00,-0.81E+00,16.759E+00,
,2.34E+00,-0.276E+00,2.88E+00,-11.951E+00,0.79E+00,23.415E+00,
,-522.70E+00,-6.735E+00,-522.95E+00,-19.172E+00,-0.61E+00,16.659E+00,
,2.05E+00,0.123E+00,-521.55E+00,-11.756E+00,524.63E+00,24.818E+00,
,-1.79E+00,-5.945E+00,-525.06E+00,-21.907E+00,-5.99E+00,15.088E+00,
,3.91E+00,0.834E+00,5.29E+00,-11.799E+00,526.88E+00,25.195E+00,
,-524.14E+00,-6.769E+00,-524.12E+00,-26.193E+00,-2.18E+00,12.309E+00,
,2.54E+00,0.265E+00,-509.20E+00,-12.484E+00,526.65E+00,22.372E+00,
,-524.95E+00,-4.097E+00,-524.48E+00,-21.254E+00,-0.97E+00,15.747E+00,
,-523.32E+00,2.375E+00,-523.21E+00,-12.810E+00,0.33E+00,21.511E+00,
,-528.21E+00,-8.174E+00,-525.94E+00,-27.269E+00,-4.42E+00,11.976E+00,
,2.02E+00,6.674E+00,2.85E+00,-12.665E+00,0.27E+00,25.743E+00,
,-526.22E+00,-2.428E+00,-527.80E+00,-22.747E+00,-2.08E+00,16.244E+00,
,1.17E+00,4.861E+00,-520.05E+00,-13.623E+00,525.32E+00,21.802E+00,
,-0.69E+00,-1.970E+00,-524.67E+00,-21.697E+00,-2.63E+00,14.990E+00,
,0.72E+00,2.610E+00,3.05E+00,-15.135E+00,525.16E+00,22.598E+00,
,-1.08E+00,-1.280E+00,-526.86E+00,-23.280E+00,-2.18E+00,11.473E+00,
,1.66E+00,3.830E+00,2.82E+00,-16.550E+00,527.14E+00,19.819E+00,
,-527.46E+00,-0.927E+00,-525.75E+00,-23.823E+00,-2.70E+00,12.541E+00,
,0.94E+00,6.335E+00,-523.34E+00,-15.999E+00,524.86E+00,19.098E+00,
,-526.03E+00,-1.367E+00,-523.89E+00,-23.731E+00,-3.38E+00,10.384E+00,
,4.85E+00,6.604E+00,5.52E+00,-17.124E+00,-0.65E+00,21.771E+00,
,-528.28E+00,0.063E+00,-526.11E+00,-23.939E+00,-2.44E+00,13.938E+00,
,0.78E+00,11.674E+00,-513.86E+00,-14.636E+00,523.40E+00,21.885E+00,
,-0.39E+00,0.620E+00,-522.75E+00,-22.876E+00,311.92E+00,12.030E+00,
,0.81E+00,7.903E+00,-312.24E+00,-17.026E+00,522.84E+00,18.447E+00,
,-1.47E+00,-0.650E+00,-524.54E+00,-31.143E+00,-2.44E+00,8.554E+00,
,0.98E+00,7.597E+00,2.82E+00,-15.684E+00,525.09E+00,20.303E+00,
,-524.30E+00,2.891E+00,-524.02E+00,-23.142E+00,-1.82E+00,10.508E+00,
,0.68E+00,9.069E+00,-519.85E+00,-16.414E+00,521.90E+00,18.297E+00,
,-523.09E+00,3.340E+00,-521.35E+00,-26.730E+00,-2.57E+00,9.787E+00,
,0.26E+00,10.976E+00,2.69E+00,-18.634E+00,-1.13E+00,15.749E+00,
,-525.64E+00,2.304E+00,-523.04E+00,-24.939E+00,-2.27E+00,11.610E+00,
,0.75E+00,13.830E+00,2.78E+00,-11.899E+00,521.38E+00,22.058E+00,
,-0.36E+00,7.046E+00,-519.79E+00,-24.523E+00,518.22E+00,9.662E+00,
,0.75E+00,13.128E+00,-518.45E+00,-15.988E+00,520.07E+00,16.657E+00,
,-0.52E+00,5.579E+00,-518.88E+00,-23.375E+00,-2.54E+00,8.197E+00,
,0.72E+00,12.086E+00,2.82E+00,-17.879E+00,518.90E+00,15.834E+00,
,-1.73E+00,7.454E+00,-520.86E+00,-24.578E+00,-1.82E+00,7.444E+00,
,0.91E+00,12.579E+00,2.69E+00,-20.004E+00,522.13E+00,15.572E+00,
,-522.44E+00,5.456E+00,-519.33E+00,-26.341E+00,-3.61E+00,6.661E+00,
,0.49E+00,14.308E+00,1.48E+00,-17.382E+00,517.99E+00,14.308E+00,
,-0.91E+00,5.562E+00,-517.67E+00,-25.877E+00,-2.37E+00,2.464E+00,
,521.59E+00,23.134E+00,3.18E+00,-5.421E+00,533.95E+00,19.898E+00,
,-0.59E+00,6.352E+00,-516.95E+00,-23.831E+00,515.51E+00,6.594E+00,
,0.49E+00,13.934E+00,-515.75E+00,-17.933E+00,517.31E+00,13.645E+00,
,-0.43E+00,8.982E+00,-516.43E+00,-24.815E+00,-2.44E+00,5.131E+00,
,1.53E+00,16.618E+00,2.49E+00,-16.362E+00,515.97E+00,15.119E+00,
,-1.01E+00,10.194E+00,-518.94E+00,-25.740E+00,-2.24E+00,3.983E+00,
,0.36E+00,17.161E+00,2.75E+00,-18.765E+00,520.14E+00,11.914E+00,
,-0.72E+00,10.791E+00,-515.29E+00,-23.573E+00,513.72E+00,4.397E+00,
,0.26E+00,16.940E+00,-514.02E+00,-17.126E+00,515.38E+00,12.130E+00,
,-1.99E+00,9.814E+00,-514.51E+00,-26.017E+00,-2.80E+00,0.917E+00,
,517.78E+00,17.656E+00,2.65E+00,-16.527E+00,516.04E+00,10.253E+00,
,-0.78E+00,11.435E+00,-514.19E+00,-23.987E+00,-1.82E+00,1.300E+00,
,519.41E+00,26.040E+00,3.40E+00,-10.791E+00,540.46E+00,13.313E+00,
,-2.38E+00,11.679E+00,-513.86E+00,-22.712E+00,0.07E+00,1.620E+00,
,0.45E+00,18.720E+00,-2.46E+00,-14.759E+00,513.85E+00,9.910E+00,
,-2.97E+00,14.766E+00,-515.85E+00,-27.739E+00,-2.60E+00,0.167E+00,
,1.82E+00,19.319E+00,2.56E+00,-17.431E+00,515.74E+00,8.897E+00,
,-0.75E+00,13.591E+00,-513.50E+00,-24.197E+00,512.03E+00,1.042E+00,
,0.36E+00,18.758E+00,-512.33E+00,-17.567E+00,513.59E+00,8.546E+00,
,-0.98E+00,12.169E+00,-513.37E+00,-25.694E+00,-2.76E+00,-0.528E+00,
,515.14E+00,20.641E+00,2.52E+00,-16.402E+00,513.50E+00,6.249E+00,
,-0.65E+00,13.529E+00,1.48E+00,-23.090E+00,-2.44E+00,-0.124E+00,
,516.90E+00,19.780E+00,4.45E+00,-16.007E+00,515.97E+00,11.105E+00,
,-1.73E+00,15.344E+00,-515.33E+00,-21.121E+00,512.71E+00,-1.997E+00,
,515.50E+00,21.003E+00,2.17E+00,-14.453E+00,513.79E+00,7.455E+00,
,-0.78E+00,15.724E+00,-514.35E+00,-21.360E+00,-3.77E+00,-2.207E+00,
,0.45E+00,21.296E+00,3.53E+00,-14.050E+00,513.92E+00,7.432E+00,
,-1.27E+00,13.417E+00,-516.47E+00,-26.969E+00,511.57E+00,-4.590E+00,
,0.23E+00,20.695E+00,-511.09E+00,-14.786E+00,517.79E+00,4.122E+00,
,-0.95E+00,13.352E+00,-515.42E+00,-23.887E+00,513.95E+00,-2.972E+00,
,516.87E+00,22.396E+00,1.74E+00,-13.565E+00,515.32E+00,4.027E+00,
,-2.41E+00,16.279E+00,-0.99E+00,-22.853E+00,-2.47E+00,-3.145E+00,
,519.05E+00,23.737E+00,2.95E+00,-13.272E+00,519.36E+00,5.434E+00,
,-2.61E+00,15.810E+00,-519.79E+00,-20.495E+00,515.81E+00,-4.315E+00,
,517.06E+00,25.442E+00,0.99E+00,-11.057E+00,517.37E+00,2.709E+00,
,-2.41E+00,16.015E+00,-519.56E+00,-21.108E+00,-2.57E+00,-7.595E+00,
,-0.72E+00,21.992E+00,0.67E+00,-12.883E+00,517.89E+00,2.962E+00,
,-3.55E+00,15.855E+00,-521.77E+00,-20.393E+00,-2.73E+00,-9.385E+00,
,-0.65E+00,22.412E+00,0.93E+00,-13.509E+00,520.69E+00,0.266E+00,
,-2.25E+00,14.485E+00,-521.03E+00,-20.589E+00,518.32E+00,-8.098E+00,
,519.67E+00,22.897E+00,0.70E+00,-12.916E+00,519.55E+00,-0.201E+00,
,-2.90E+00,17.768E+00,-0.57E+00,-20.383E+00,-3.02E+00,-8.381E+00,
,519.80E+00,25.518E+00,1.87E+00,-13.259E+00,519.85E+00,-1.844E+00,
,-1.99E+00,17.336E+00,-1.42E+00,-21.795E+00,-2.01E+00,-8.760E+00,
,523.48E+00,24.951E+00,2.78E+00,-10.003E+00,523.07E+00,-3.234E+00,
,-2.54E+00,18.215E+00,-524.61E+00,-17.421E+00,520.60E+00,-9.714E+00,
,521.59E+00,25.764E+00,0.54E+00,-9.291E+00,522.55E+00,0.202E+00,
,-3.94E+00,15.450E+00,-526.69E+00,-23.492E+00,-2.47E+00,-14.272E+00,
,-0.39E+00,25.117E+00,0.70E+00,-9.042E+00,525.19E+00,0.753E+00,
,-2.18E+00,10.250E+00,-525.88E+00,-21.728E+00,504.38E+00,-11.308E+00,
,526.42E+00,24.764E+00,3.73E+00,-9.422E+00,525.48E+00,-2.326E+00,
,-10.92E+00,19.267E+00,-0.34E+00,-17.475E+00,-10.58E+00,-10.718E+00,
,524.07E+00,26.618E+00,1.71E+00,-9.239E+00,524.31E+00,-4.201E+00,
,-2.54E+00,18.452E+00,-3.21E+00,-15.822E+00,-2.57E+00,-11.142E+00,
,528.50E+00,25.600E+00,0.99E+00,-6.968E+00,527.60E+00,-5.465E+00,
,524.59E+00,17.940E+00,-0.44E+00,-14.620E+00,524.54E+00,-12.923E+00,
,525.93E+00,25.269E+00,0.57E+00,-8.848E+00,525.48E+00,-5.587E+00,
,-3.19E+00,19.009E+00,-530.60E+00,-14.006E+00,-2.67E+00,-12.738E+00,
,525.31E+00,29.527E+00,0.80E+00,-6.972E+00,527.92E+00,-1.856E+00,
,-2.87E+00,10.404E+00,-530.40E+00,-22.377E+00,-2.34E+00,-16.680E+00,
,528.83E+00,25.067E+00,0.54E+00,-8.254E+00,528.97E+00,-2.189E+00,
,-0.95E+00,18.564E+00,-1.25E+00,-14.175E+00,0.33E+00,-14.640E+00,
,526.32E+00,23.645E+00,0.60E+00,-7.779E+00,526.16E+00,-7.963E+00,
,-2.77E+00,19.699E+00,-0.80E+00,-14.578E+00,-2.44E+00,-15.740E+00,
,528.47E+00,27.026E+00,2.43E+00,-6.839E+00,529.06E+00,-7.165E+00,
,524.49E+00,16.223E+00,-0.57E+00,-11.311E+00,524.54E+00,-16.083E+00,
,526.32E+00,23.379E+00,0.41E+00,-4.475E+00,526.82E+00,-7.296E+00,
,-2.71E+00,19.346E+00,-0.57E+00,-11.032E+00,-2.54E+00,-16.014E+00,
,527.10E+00,29.134E+00,528.26E+00,-2.526E+00,525.32E+00,-4.475E+00,
,-2.48E+00,15.687E+00,-0.63E+00,-16.103E+00,-2.80E+00,-22.554E+00,
,528.04E+00,24.610E+00,530.14E+00,-3.266E+00,526.56E+00,-7.458E+00,
,522.47E+00,18.631E+00,-0.60E+00,-10.560E+00,522.65E+00,-19.455E+00,
,524.26E+00,27.017E+00,0.57E+00,-2.018E+00,524.37E+00,-9.319E+00,
,-2.71E+00,15.190E+00,-1.29E+00,-10.803E+00,-2.63E+00,-20.627E+00,
,523.03E+00,24.340E+00,0.51E+00,-1.315E+00,523.30E+00,-10.543E+00,
,-2.54E+00,16.446E+00,-1.38E+00,-8.586E+00,-2.24E+00,-18.713E+00,
,526.90E+00,26.527E+00,1.94E+00,-1.132E+00,527.08E+00,-11.372E+00,
,520.94E+00,15.951E+00,-0.50E+00,-8.773E+00,-2.80E+00,-20.361E+00,
,523.29E+00,21.614E+00,527.31E+00,-1.889E+00,522.48E+00,-11.570E+00,
,-3.16E+00,11.797E+00,-0.67E+00,-9.322E+00,-2.83E+00,-20.116E+00,
,524.85E+00,27.099E+00,526.73E+00,-0.560E+00,-0.13E+00,-10.445E+00,
,519.25E+00,14.795E+00,-0.70E+00,-8.206E+00,-2.31E+00,-23.146E+00,
,521.95E+00,23.487E+00,523.60E+00,0.222E+00,521.96E+00,-13.071E+00,
,-7.14E+00,15.273E+00,-1.25E+00,-6.764E+00,-4.00E+00,-21.436E+00,
,520.35E+00,25.922E+00,1.38E+00,2.447E+00,520.79E+00,-13.077E+00,
,-2.67E+00,16.693E+00,-4.41E+00,-5.323E+00,-2.11E+00,-20.606E+00,
,523.74E+00,22.793E+00,0.47E+00,2.016E+00,524.18E+00,-11.503E+00,
,518.04E+00,17.602E+00,-0.70E+00,-4.416E+00,-2.44E+00,-19.968E+00,
,519.83E+00,23.807E+00,521.03E+00,2.898E+00,520.14E+00,-12.426E+00,
,-2.84E+00,15.706E+00,-2.20E+00,-4.708E+00,-1.92E+00,-23.554E+00,
,518.63E+00,24.982E+00,520.51E+00,5.560E+00,0.33E+00,-13.189E+00,
,-2.67E+00,14.764E+00,-1.90E+00,-6.669E+00,-1.04E+00,-23.404E+00,
,523.29E+00,23.805E+00,523.11E+00,2.921E+00,519.49E+00,-15.409E+00,
,516.38E+00,12.899E+00,-2.23E+00,-3.104E+00,518.28E+00,-25.907E+00,
,518.01E+00,21.579E+00,-0.93E+00,5.903E+00,519.81E+00,-14.187E+00,
,-5.08E+00,15.913E+00,-3.50E+00,-2.335E+00,-2.11E+00,-23.506E+00,
,520.71E+00,23.134E+00,-0.08E+00,5.514E+00,522.16E+00,-15.422E+00,
,498.46E+00,14.485E+00,-2.59E+00,-1.779E+00,-0.91E+00,-22.556E+00,
,517.36E+00,22.331E+00,516.76E+00,8.091E+00,519.29E+00,-12.877E+00,
,-2.84E+00,12.383E+00,-2.23E+00,0.159E+00,-0.65E+00,-23.475E+00,
,515.89E+00,20.974E+00,516.37E+00,9.397E+00,0.56E+00,-12.528E+00,
,-2.64E+00,9.217E+00,-2.23E+00,-2.711E+00,-1.23E+00,-32.811E+00,
,518.07E+00,21.005E+00,518.19E+00,6.983E+00,0.66E+00,-17.727E+00,
